Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-12-12,0.10017843544483185,0.10061396968821285,0.10017843544483185,0.10017843544483185,469033600,0.0,0.0
1980-12-15,0.09538761096937115,0.09538761096937115,0.09495207667350769,0.09495207667350769,175884800,0.0,0.0
1980-12-16,0.08841833210513143,0.08841833210513143,0.08798280358314514,0.08798280358314514,105728000,0.0,0.0
1980-12-17,0.09016046673059464,0.0905960011109503,0.09016046673059464,0.09016046673059464,86441600,0.0,0.0
1980-12-18,0.09277442842721939,0.09320995693490688,0.09277442842721939,0.09277442842721939,73449600,0.0,0.0
1980-12-19,0.09843632578849794,0.09887186010128432,0.09843632578849794,0.09843632578849792,48630400,0.0,0.0
1980-12-22,0.1032271459698677,0.10366345939494137,0.1032271459698677,0.1032271459698677,37363200,0.0,0.0
1980-12-23,0.10758323967456819,0.10801877387487127,0.10758323967456819,0.10758323967456818,46950400,0.0,0.0
1980-12-24,0.11324520409107207,0.1136807385017659,0.11324520409107207,0.11324520409107208,48003200,0.0,0.0
1980-12-26,0.12369869649410248,0.12413423075365815,0.12369869649410248,0.12369869649410248,55574400,0.0,0.0
1980-12-29,0.12544091045856476,0.1258764450255927,0.12544091045856476,0.12544091045856476,93161600,0.0,0.0
1980-12-30,0.12282763317386665,0.12282763317386665,0.12239211052656174,0.12239211052656174,68880000,0.0,0.0
1980-12-31,0.11934340317419959,0.11934340317419959,0.1189078688621521,0.1189078688621521,35750400,0.0,0.0
1981-01-02,0.12021449208259583,0.12108556093794538,0.12021449208259583,0.12021449208259583,21660800,0.0,0.0
1981-01-05,0.1180368130739138,0.1180368130739138,0.11760129034519196,0.11760129034519196,35728000,0.0,0.0
1981-01-06,0.11280963885108997,0.11280963885108997,0.11237410455942154,0.11237410455942154,45158400,0.0,0.0
1981-01-07,0.10801877387487127,0.10801877387487127,0.10758323967456819,0.10758323967456818,55686400,0.0,0.0
1981-01-08,0.10584115140263556,0.10584115140263556,0.10540562868118288,0.10540562868118286,39827200,0.0,0.0
1981-01-09,0.1110675185918808,0.1115030529042413,0.1110675185918808,0.1110675185918808,21504000,0.0,0.0
1981-01-12,0.11106753579381742,0.11106753579381742,0.11019647866487503,0.11019647866487503,23699200,0.0,0.0
1981-01-13,0.10671221785228792,0.10671221785228792,0.10627668350934981,0.10627668350934982,23049600,0.0,0.0
1981-01-14,0.10671218484640121,0.10714771905462937,0.10671218484640121,0.10671218484640121,14291200,0.0,0.0
1981-01-15,0.1088898628950119,0.10976091982987925,0.1088898628950119,0.1088898628950119,14067200,0.0,0.0
1981-01-16,0.10845435736625389,0.10845435736625389,0.10801882296800615,0.10801882296800613,13395200,0.0,0.0
1981-01-19,0.11455176025629044,0.1149872945322533,0.11455176025629044,0.11455176025629044,41574400,0.0,0.0
1981-01-20,0.1115030529042413,0.1115030529042413,0.1110675185918808,0.1110675185918808,30083200,0.0,0.0
1981-01-21,0.11324520409107207,0.11411626128177073,0.11324520409107207,0.11324520409107208,15904000,0.0,0.0
1981-01-22,0.11455176025629044,0.11542282880821617,0.11455176025629044,0.11455176025629044,35548800,0.0,0.0
1981-01-23,0.11455177088386695,0.11498730520023664,0.11411623656749725,0.11411623656749725,11222400,0.0,0.0
1981-01-26,0.11280963885108997,0.11280963885108997,0.11237410455942154,0.11237410455942154,24640000,0.0,0.0
1981-01-27,0.112374106700502,0.112374106700502,0.11150304973125459,0.11150304973125458,23699200,0.0,0.0
1981-01-28,0.10845435736625389,0.10845435736625389,0.10801882296800615,0.10801882296800613,28156800,0.0,0.0
1981-01-29,0.10453453972851608,0.10453453972851608,0.10409900546073914,0.10409900546073914,43904000,0.0,0.0
1981-01-30,0.0993073944140707,0.0993073944140707,0.09843632578849794,0.09843632578849792,46188800,0.0,0.0
1981-02-02,0.09320995693490688,0.09320995693490688,0.09277442842721939,0.09277442842721939,23766400,0.0,0.0
1981-02-03,0.09625865519046783,0.09669418358703376,0.09625865519046783,0.09625865519046783,19152000,0.0,0.0
1981-02-04,0.09974290430545807,0.10017842688092322,0.09974290430545807,0.09974290430545807,27865600,0.0,0.0
1981-02-05,0.09974290430545807,0.1006139610870719,0.09974290430545807,0.09974290430545807,7929600,0.0,0.0
1981-02-06,0.10017843544483185,0.10061396968821285,0.10017843544483185,0.10017843544483185,13865600,0.0,0.0
1981-02-09,0.09582313944989165,0.09582313944989165,0.09495207667350769,0.09495207667350769,16755200,0.0,0.0
1981-02-10,0.09495207667350769,0.09538761096937115,0.09495207667350769,0.09495207667350769,18345600,0.0,0.0
1981-02-11,0.09233888717288634,0.09233888717288634,0.09190335869789124,0.09190335869789124,13843200,0.0,0.0
1981-02-12,0.09146779772486381,0.09146779772486381,0.09103148430585861,0.09103148430585861,14560000,0.0,0.0
1981-02-13,0.08972491366827526,0.08972491366827526,0.0888538509607315,0.0888538509607315,11155200,0.0,0.0
1981-02-17,0.09103148430585861,0.09146779772486381,0.09103148430585861,0.09103148430585861,12275200,0.0,0.0
1981-02-18,0.09495207667350769,0.09582313944989165,0.09495207667350769,0.09495207667350769,19241600,0.0,0.0
1981-02-19,0.08972493134853146,0.08972493134853146,0.08928939700126648,0.08928939700126648,22310400,0.0,0.0
1981-02-20,0.08493405886152079,0.08493405886152079,0.08449852466583252,0.08449852466583252,24371200,0.0,0.0
1981-02-23,0.08580511808395386,0.08624065229213757,0.08580511808395386,0.08580511808395386,14112000,0.0,0.0
1981-02-24,0.08362748527763837,0.08362748527763837,0.0827564224600792,0.0827564224600792,16979200,0.0,0.0
1981-02-25,0.08798280358314514,0.08841833210513143,0.08798280358314514,0.08798280358314514,19488000,0.0,0.0
1981-02-26,0.08928939700126648,0.08972493134853146,0.08928939700126648,0.08928939700126648,10841600,0.0,0.0
1981-02-27,0.09233888983726501,0.09320995262773207,0.09233888983726501,0.09233888983726501,14761600,0.0,0.0
1981-03-02,0.09277442842721939,0.09320995693490688,0.09277442842721939,0.09277442842721939,11760000,0.0,0.0
1981-03-03,0.09190337683597385,0.09190337683597385,0.09146784245967864,0.09146784245967865,16172800,0.0,0.0
1981-03-04,0.09103151144660279,0.09103151144660279,0.09059598296880722,0.09059598296880722,13708800,0.0,0.0
1981-03-05,0.0905960011109503,0.0905960011109503,0.09016046673059464,0.09016046673059464,5376000,0.0,0.0
1981-03-06,0.09016045988045278,0.09016045988045278,0.08928939700126648,0.08928939700126648,11603200,0.0,0.0
1981-03-09,0.08275639733785899,0.08275639733785899,0.08232086896896364,0.08232086896896362,15321600,0.0,0.0
1981-03-10,0.0788358722384217,0.0788358722384217,0.07840034365653992,0.07840034365653992,28380800,0.0,0.0
1981-03-11,0.07622267364856222,0.07622267364856222,0.07535161077976227,0.07535161077976227,29859200,0.0,0.0
1981-03-12,0.07840034365653992,0.0788358722384217,0.07840034365653992,0.07840034365653992,59248000,0.0,0.0
1981-03-13,0.0779648024711735,0.0779648024711735,0.07752927392721176,0.07752927392721176,231302400,0.0,0.0
1981-03-16,0.08057878911495209,0.08144985215726468,0.08057878911495209,0.08057878911495209,37228800,0.0,0.0
1981-03-17,0.08449852466583252,0.08536958724186744,0.08449852466583252,0.08449852466583252,43747200,0.0,0.0
1981-03-18,0.08972494304180145,0.09059600603450775,0.08972494304180145,0.08972494304180145,36937600,0.0,0.0
1981-03-19,0.08928937940683213,0.08928937940683213,0.0888538509607315,0.0888538509607315,37811200,0.0,0.0
1981-03-20,0.08972494304180145,0.09059600603450775,0.08972494304180145,0.08972494304180145,14604800,0.0,0.0
1981-03-23,0.09320994466543198,0.09408100738148999,0.09320994466543198,0.09320994466543198,22019200,0.0,0.0
1981-03-24,0.09320995693490688,0.09320995693490688,0.09277442842721939,0.09277442842721939,28156800,0.0,0.0
1981-03-25,0.0919033318881492,0.0919033318881492,0.09103148430585861,0.09103148430585861,7056000,0.0,0.0
1981-03-26,0.08972493134853146,0.08972493134853146,0.08928939700126648,0.08928939700126648,12275200,0.0,0.0
1981-03-27,0.0866761776006716,0.0866761776006716,0.08624064922332764,0.08624064922332764,12252800,0.0,0.0
1981-03-30,0.08624064922332764,0.08711171179335714,0.08624064922332764,0.08624064922332764,9900800,0.0,0.0
1981-03-31,0.08624065704418372,0.08624065704418372,0.08536959439516068,0.08536959439516068,15993600,0.0,0.0
1981-04-01,0.08493405886152079,0.08493405886152079,0.08449852466583252,0.08449852466583252,34070400,0.0,0.0
1981-04-02,0.09190335869789124,0.09233888717288634,0.09190335869789124,0.09190335869789124,31404800,0.0,0.0
